idx,num_genes,genes,num_uncharacterized,uncharacterized_genes,gene_interaction,p_value,abs_score
357836,3,"YER044C-A,YNL309W,YOL131W",1,YOL131W,0.1009339988231659,0.28790000081062317,0.1009339988231659
359898,3,"YNL309W,YOL131W,YOR174W",1,YOL131W,0.1804330050945282,0.28540000319480896,0.1804330050945282
365254,3,"YHR036W,YNL309W,YOL131W",1,YOL131W,0.16385699808597565,0.2298000007867813,0.16385699808597565
367615,3,"YBR181C,YNL309W,YOL131W",1,YOL131W,0.1238119974732399,0.4154999852180481,0.1238119974732399
374294,3,"YKL069W,YNL309W,YOL131W",1,YOL131W,0.1652809977531433,0.4950999915599823,0.1652809977531433
374218,3,"YKR077W,YLR345W,YOR066W",1,YLR345W,-0.12694700062274933,0.14970000088214874,0.12694700062274933
260,3,"YDR085C,YER158C,YPL157W",1,YER158C,0.13513700664043427,0.15129999816417694,0.13513700664043427
13297,3,"YDR085C,YER158C,YPR181C",1,YER158C,0.12870800495147705,0.2476000040769577,0.12870800495147705
18756,3,"YDR085C,YER158C,YGL212W",1,YER158C,-0.14744700491428375,0.025369999930262566,0.14744700491428375
28488,3,"YDR085C,YER158C,YOR174W",1,YER158C,0.13051000237464905,0.005597999785095453,0.13051000237464905
54243,3,"YER158C,YMR198W,YPL253C",1,YER158C,0.1218620017170906,0.49300000071525574,0.1218620017170906
77193,3,"YDR085C,YDR359C,YER158C",1,YER158C,-0.5554249882698059,0.46799999475479126,0.5554249882698059
97074,3,"YDR085C,YER158C,YIL090W",1,YER158C,-0.1469770073890686,0.4535999894142151,0.1469770073890686
120500,3,"YDR085C,YDR302W,YER158C",1,YER158C,0.19387200474739075,0.20229999721050262,0.19387200474739075
132490,3,"YDR085C,YER158C,YJR011C",1,YER158C,0.16599500179290771,0.29829999804496765,0.16599500179290771
134362,3,"YDL006W,YDR085C,YER158C",1,YER158C,-0.11910200119018555,0.4821999967098236,0.11910200119018555
143638,3,"YDR085C,YER158C,YNL138W",1,YER158C,-0.10179100185632706,0.3059000074863434,0.10179100185632706
145340,3,"YDR085C,YER158C,YHR178W",1,YER158C,-0.13102899491786957,0.44589999318122864,0.13102899491786957
176369,3,"YBL031W,YDR085C,YER158C",1,YER158C,-0.18344399333000183,0.35339999198913574,0.18344399333000183
179798,3,"YDR085C,YER158C,YGL215W",1,YER158C,-0.15496200323104858,0.3411000072956085,0.15496200323104858
219632,3,"YDR085C,YER158C,YHR166C",1,YER158C,-0.10666099935770035,0.3926999866962433,0.10666099935770035
274836,3,"YDR085C,YER158C,YJR059W",1,YER158C,0.10356999933719635,0.29280000925064087,0.10356999933719635
304397,3,"YDR085C,YER158C,YOR106W",1,YER158C,-0.1034260019659996,0.3100000023841858,0.1034260019659996
321759,3,"YDR085C,YER158C,YGR157W",1,YER158C,-0.15895800292491913,3.4539999660410103e-07,0.15895800292491913
330070,3,"YDR085C,YER158C,YMR235C",1,YER158C,0.13110199570655823,0.2451999932527542,0.13110199570655823
373960,3,"YDR085C,YER158C,YNL003C",1,YER158C,-0.21862299740314484,0.3797000050544739,0.21862299740314484
44567,3,"YHL015W-A,YIL140W,YKL214C",1,YHL015W-A,-0.11855900287628174,0.28949999809265137,0.11855900287628174
46793,3,"YER092W,YHL015W-A,YKL214C",1,YHL015W-A,-0.1709579974412918,0.16930000483989716,0.1709579974412918
54248,3,"YDL008W,YHL015W-A,YKL214C",1,YHL015W-A,-0.16788700222969055,0.007160999812185764,0.16788700222969055
64956,3,"YBR131W,YHL015W-A,YKL214C",1,YHL015W-A,-0.1421480029821396,0.03443000093102455,0.1421480029821396
77266,3,"YGL168W,YHL015W-A,YKL214C",1,YHL015W-A,-0.18874399363994598,0.11949999630451202,0.18874399363994598
103955,3,"YDR466W,YHL015W-A,YKL214C",1,YHL015W-A,-0.11723700165748596,0.35249999165534973,0.11723700165748596
202048,3,"YHL015W-A,YKL214C,YML028W",1,YHL015W-A,-0.16737200319766998,0.060600001364946365,0.16737200319766998
223902,3,"YGR279C,YHL015W-A,YKL214C",1,YHL015W-A,-0.11509399861097336,0.4643000066280365,0.11509399861097336
234843,3,"YGL203C,YHL015W-A,YKL214C",1,YHL015W-A,-0.16048699617385864,0.310699999332428,0.16048699617385864
245332,3,"YHL015W-A,YJL004C,YKL214C",1,YHL015W-A,-0.11171100288629532,0.08778999745845795,0.11171100288629532
248183,3,"YDR081C,YHL015W-A,YKL214C",1,YHL015W-A,-0.13420400023460388,0.412200003862381,0.13420400023460388
253637,3,"YHL015W-A,YIR005W,YKL214C",1,YHL015W-A,-0.10249800235033035,0.2685000002384186,0.10249800235033035
257321,3,"YHL015W-A,YKL214C,YLL024C",1,YHL015W-A,-0.10734300315380096,0.11479999870061874,0.10734300315380096
258865,3,"YER123W,YHL015W-A,YKL214C",1,YHL015W-A,-0.1278200000524521,0.23499999940395355,0.1278200000524521
269761,3,"YHL015W-A,YJR076C,YKL214C",1,YHL015W-A,-0.10396599769592285,0.31209999322891235,0.10396599769592285
270754,3,"YDR159W,YHL015W-A,YKL214C",1,YHL015W-A,-0.12598399817943573,0.000440200004959479,0.12598399817943573
271020,3,"YHL015W-A,YKL214C,YOL102C",1,YHL015W-A,-0.10226300358772278,0.334199994802475,0.10226300358772278
281241,3,"YHL015W-A,YKL214C,YPR031W",1,YHL015W-A,-0.1021919995546341,0.3495999872684479,0.1021919995546341
287319,3,"YHL015W-A,YKL214C,YNL138W",1,YHL015W-A,-0.14607200026512146,0.16670000553131104,0.14607200026512146
287477,3,"YHL015W-A,YKL214C,YLR375W",1,YHL015W-A,-0.12984299659729004,0.20630000531673431,0.12984299659729004
290562,3,"YGL077C,YHL015W-A,YKL214C",1,YHL015W-A,-0.11980000138282776,0.46720001101493835,0.11980000138282776
325391,3,"YBR109C,YHL015W-A,YKL214C",1,YHL015W-A,-0.14480799436569214,0.131400004029274,0.14480799436569214
370515,3,"YAL010C,YHL015W-A,YKL214C",1,YHL015W-A,-0.11717399954795837,0.02353999949991703,0.11717399954795837
89138,3,"YJL099W,YKR027W,YLR261C",1,YLR261C,0.10294999927282333,0.3465999960899353,0.10294999927282333
300306,3,"YCR048W,YLR261C,YNR019W",1,YLR261C,-0.10719999670982361,0.18039999902248383,0.10719999670982361
367873,3,"YIL149C,YKR095W,YLR261C",1,YLR261C,-0.2777400016784668,0.0005389000289142132,0.2777400016784668
8729,3,"YBL059W,YGR213C,YLR046C",2,"YBL059W,YLR046C",0.1195250004529953,0.18930000066757202,0.1195250004529953
11219,3,"YBL059W,YER093C-A,YJL104W",1,YBL059W,-0.13072699308395386,0.0033340000081807375,0.13072699308395386
18463,3,"YBL059W,YER093C-A,YGL215W",1,YBL059W,-0.17311400175094604,0.24969999492168427,0.17311400175094604
21514,3,"YBL059W,YER093C-A,YLR100W",1,YBL059W,-0.1498589962720871,0.11110000312328339,0.1498589962720871
22377,3,"YBL059W,YER093C-A,YGR157W",1,YBL059W,-0.2932420074939728,0.00019200000679120421,0.2932420074939728
34586,3,"YBL059W,YER093C-A,YNL064C",1,YBL059W,0.10210499912500381,0.33640000224113464,0.10210499912500381
35139,3,"YBL059W,YDR159W,YER093C-A",1,YBL059W,0.14760200679302216,0.11050000041723251,0.14760200679302216
35440,3,"YBL059W,YER093C-A,YGR287C",1,YBL059W,0.1068739965558052,0.3880999982357025,0.1068739965558052
35493,3,"YBL059W,YER093C-A,YKR010C",1,YBL059W,-0.11645100265741348,0.3865000009536743,0.11645100265741348
36028,3,"YBL059W,YER093C-A,YLR114C",1,YBL059W,0.10107400268316269,0.34310001134872437,0.10107400268316269
37344,3,"YBL059W,YER093C-A,YHL029C",2,"YBL059W,YHL029C",-0.43022701144218445,0.09589000046253204,0.43022701144218445
39526,3,"YBL059W,YER093C-A,YHR118C",1,YBL059W,-0.18479500710964203,0.30640000104904175,0.18479500710964203
40812,3,"YBL059W,YER093C-A,YFL005W",1,YBL059W,0.10882700234651566,0.3244999945163727,0.10882700234651566
42849,3,"YBL059W,YER093C-A,YNL041C",1,YBL059W,0.11769499629735947,0.4596000015735626,0.11769499629735947
44258,3,"YBL059W,YER093C-A,YGR126W",2,"YBL059W,YGR126W",-0.10327500104904175,0.36390000581741333,0.10327500104904175
46652,3,"YBL059W,YDR052C,YER093C-A",1,YBL059W,-0.1279750019311905,0.39959999918937683,0.1279750019311905
54950,3,"YBL059W,YER093C-A,YKL056C",1,YBL059W,-0.3895600140094757,0.0017630000365898013,0.3895600140094757
55908,3,"YBL059W,YJR127C,YML081W",1,YBL059W,-0.11855600029230118,0.3375000059604645,0.11855600029230118
62852,3,"YBL059W,YDL006W,YER093C-A",1,YBL059W,-0.2312069982290268,0.21469999849796295,0.2312069982290268
64224,3,"YBL059W,YER093C-A,YLR089C",1,YBL059W,0.10256800055503845,0.32510000467300415,0.10256800055503845
67407,3,"YBL059W,YER093C-A,YGL212W",1,YBL059W,-0.2965700030326843,0.28529998660087585,0.2965700030326843
69566,3,"YBL059W,YER093C-A,YJR096W",1,YBL059W,-0.10671599954366684,0.2996000051498413,0.10671599954366684
70051,3,"YBL059W,YER093C-A,YLR316C",1,YBL059W,-0.17914000153541565,0.15279999375343323,0.17914000153541565
72074,3,"YBL059W,YER093C-A,YPL262W",1,YBL059W,-0.14876900613307953,0.04554000124335289,0.14876900613307953
74632,3,"YBL059W,YER093C-A,YLR079W",1,YBL059W,-0.14332200586795807,0.07927999645471573,0.14332200586795807
74727,3,"YBL059W,YIL149C,YKR095W",1,YBL059W,0.10626450181007385,0.4881131947040558,0.10626450181007385
75034,3,"YBL059W,YER093C-A,YHR129C",1,YBL059W,-0.1397009938955307,0.2402999997138977,0.1397009938955307
75368,3,"YBL059W,YER093C-A,YLR287C-A",1,YBL059W,-0.227961003780365,0.4625999927520752,0.227961003780365
77410,3,"YBL059W,YER093C-A,YIL149C",1,YBL059W,0.16277700662612915,0.19580000638961792,0.16277700662612915
78371,3,"YBL059W,YER093C-A,YHR067W",1,YBL059W,-0.14855599403381348,0.37549999356269836,0.14855599403381348
82130,3,"YBL059W,YER093C-A,YIL140W",1,YBL059W,-0.18548600375652313,0.4041000008583069,0.18548600375652313
83915,3,"YBL059W,YER093C-A,YPR025C",1,YBL059W,-0.10188599675893784,0.3666999936103821,0.10188599675893784
84219,3,"YBL059W,YER093C-A,YGL247W",1,YBL059W,-0.1387770026922226,0.3508000075817108,0.1387770026922226
85246,3,"YBL059W,YER093C-A,YOL018C",1,YBL059W,-0.1261029988527298,0.0005622999742627144,0.1261029988527298
89753,3,"YBL059W,YMR192W,YPL249C",1,YBL059W,-0.11625500023365021,0.12540000677108765,0.11625500023365021
92743,3,"YBL059W,YER093C-A,YLR026C",1,YBL059W,0.13620799779891968,0.26350000500679016,0.13620799779891968
94821,3,"YBL059W,YDR479C,YER093C-A",1,YBL059W,0.1178010031580925,0.37929999828338623,0.1178010031580925
96134,3,"YBL059W,YFL008W,YMR117C",1,YBL059W,-0.12420400232076645,0.3127000033855438,0.12420400232076645
100025,3,"YBL059W,YER093C-A,YOR106W",1,YBL059W,-0.3912320137023926,0.31299999356269836,0.3912320137023926
102867,3,"YBL059W,YDR315C,YER093C-A",1,YBL059W,-0.1283469945192337,0.014829999767243862,0.1283469945192337
103071,3,"YBL059W,YER093C-A,YHR122W",1,YBL059W,-0.13102200627326965,0.20010000467300415,0.13102200627326965
104174,3,"YBL059W,YER093C-A,YPL144W",1,YBL059W,-0.11148200184106827,0.2703999876976013,0.11148200184106827
117412,3,"YBL059W,YER093C-A,YLL029W",1,YBL059W,-0.10676199942827225,0.4187999963760376,0.10676199942827225
117921,3,"YBL059W,YER093C-A,YGR135W",1,YBL059W,-0.13890300691127777,0.4309000074863434,0.13890300691127777
120614,3,"YBL059W,YER093C-A,YOR040W",1,YBL059W,0.1686210036277771,0.3230000138282776,0.1686210036277771
121805,3,"YBL059W,YER093C-A,YNL141W",1,YBL059W,0.11542399972677231,0.21389999985694885,0.11542399972677231
121811,3,"YBL059W,YCR077C,YER093C-A",1,YBL059W,-0.1700109988451004,0.2134999930858612,0.1700109988451004
123399,3,"YBL059W,YER093C-A,YGL104C",1,YBL059W,-0.1269489973783493,0.1964000016450882,0.1269489973783493
124222,3,"YBL059W,YER093C-A,YMR292W",1,YBL059W,0.10471899807453156,0.4242999851703644,0.10471899807453156
125738,3,"YBL059W,YER093C-A,YJL046W",1,YBL059W,-0.11050300300121307,0.11240000277757645,0.11050300300121307
125822,3,"YBL059W,YER093C-A,YOL069W",1,YBL059W,-0.15172399580478668,0.4587000012397766,0.15172399580478668
126396,3,"YBL059W,YER093C-A,YGL086W",1,YBL059W,0.10668499767780304,0.47049999237060547,0.10668499767780304
126511,3,"YBL059W,YER093C-A,YPL183W-A",1,YBL059W,-0.16710899770259857,0.07236000150442123,0.16710899770259857
126613,3,"YBL059W,YER093C-A,YPR164W",1,YBL059W,0.10444500297307968,0.3871000111103058,0.10444500297307968
129491,3,"YBL059W,YCL069W,YER093C-A",1,YBL059W,0.11741600185632706,0.32910001277923584,0.11741600185632706
140015,3,"YBL059W,YDR146C,YLR131C",1,YBL059W,-0.1259700059890747,0.2924000024795532,0.1259700059890747
147848,3,"YBL059W,YER093C-A,YNL097C",1,YBL059W,0.1118289977312088,0.34130001068115234,0.1118289977312088
150675,3,"YBL059W,YER093C-A,YFR038W",1,YBL059W,-0.12410599738359451,0.19580000638961792,0.12410599738359451
153352,3,"YBL059W,YJL045W,YKL148C",1,YBL059W,0.14059199392795563,0.11810000240802765,0.14059199392795563
155583,3,"YBL059W,YER093C-A,YFR036W",1,YBL059W,0.13503499329090118,0.43230000138282776,0.13503499329090118
156222,3,"YBL059W,YJL079C,YKR013W",1,YBL059W,0.10202000290155411,0.4765999913215637,0.10202000290155411
156336,3,"YBL059W,YER093C-A,YPR020W",1,YBL059W,-0.10543599724769592,0.3215999901294708,0.10543599724769592
156968,3,"YBL059W,YER093C-A,YNR026C",1,YBL059W,-0.13976599276065826,0.40459999442100525,0.13976599276065826
157042,3,"YBL059W,YER093C-A,YLR262C",1,YBL059W,0.10007599741220474,0.41749998927116394,0.10007599741220474
159084,3,"YBL059W,YDL083C,YER093C-A",1,YBL059W,-0.14504800736904144,0.41040000319480896,0.14504800736904144
159916,3,"YBL059W,YER093C-A,YJL124C",1,YBL059W,-0.13100899755954742,0.19850000739097595,0.13100899755954742
160005,3,"YBL059W,YER093C-A,YGL252C",1,YBL059W,0.10767599940299988,0.3151000142097473,0.10767599940299988
160530,3,"YBL059W,YEL060C,YOR003W",1,YBL059W,-0.1244639977812767,0.40059998631477356,0.1244639977812767
163899,3,"YBL059W,YER093C-A,YJL159W",1,YBL059W,-0.11099500209093094,0.36480000615119934,0.11099500209093094
164180,3,"YBL059W,YER132C,YGL197W",1,YBL059W,0.1223049983382225,0.3547999858856201,0.1223049983382225
165182,3,"YBL059W,YER093C-A,YFL038C",1,YBL059W,0.1824049949645996,0.435699999332428,0.1824049949645996
166276,3,"YBL059W,YDR172W,YER093C-A",1,YBL059W,0.13364699482917786,0.12700000405311584,0.13364699482917786
166975,3,"YBL059W,YER093C-A,YJL085W",1,YBL059W,-0.18627899885177612,0.4771000146865845,0.18627899885177612
169792,3,"YBL059W,YBR147W,YOL092W",1,YBL059W,-0.11351899802684784,0.30230000615119934,0.11351899802684784
169816,3,"YBL059W,YER093C-A,YNL044W",1,YBL059W,0.14642800390720367,0.1850000023841858,0.14642800390720367
173354,3,"YBL059W,YDR272W,YOR040W",1,YBL059W,0.12403599917888641,0.2904999852180481,0.12403599917888641
173736,3,"YBL059W,YER093C-A,YGL142C",1,YBL059W,-0.1375110000371933,0.33809998631477356,0.1375110000371933
173865,3,"YBL059W,YDR437W,YER093C-A",1,YBL059W,0.10910200327634811,0.3871000111103058,0.10910200327634811
178117,3,"YBL059W,YER093C-A,YOR244W",1,YBL059W,-0.14829300343990326,0.16519999504089355,0.14829300343990326
178179,3,"YBL059W,YER093C-A,YJR135C",1,YBL059W,0.10036800056695938,0.260699987411499,0.10036800056695938
179765,3,"YBL059W,YER093C-A,YMR263W",1,YBL059W,-0.2121029943227768,0.0016550000291317701,0.2121029943227768
181313,3,"YBL059W,YER093C-A,YGL020C",1,YBL059W,-0.11993899941444397,0.1754000037908554,0.11993899941444397
184027,3,"YBL059W,YLL062C,YPL273W",1,YBL059W,0.10908599942922592,0.336899995803833,0.10908599942922592
184065,3,"YBL059W,YER093C-A,YHR027C",1,YBL059W,-0.16278299689292908,0.3817000091075897,0.16278299689292908
184671,3,"YBL059W,YDR359C,YER093C-A",1,YBL059W,-0.513480007648468,0.29409998655319214,0.513480007648468
185618,3,"YBL059W,YER093C-A,YJL081C",1,YBL059W,-0.23580299317836761,0.005584000144153833,0.23580299317836761
185763,3,"YBL059W,YER093C-A,YLR216C",1,YBL059W,0.12822499871253967,0.4339999854564667,0.12822499871253967
189709,3,"YBL059W,YDR123C,YER093C-A",1,YBL059W,-0.16373799741268158,0.3156999945640564,0.16373799741268158
190759,3,"YBL059W,YER093C-A,YIL090W",1,YBL059W,-0.4651719927787781,0.0594400018453598,0.4651719927787781
195988,3,"YBL059W,YER093C-A,YML065W",1,YBL059W,-0.22975200414657593,0.11060000211000443,0.22975200414657593
196394,3,"YBL059W,YER093C-A,YOR144C",1,YBL059W,-0.1033329963684082,0.31949999928474426,0.1033329963684082
198138,3,"YBL059W,YDR005C,YER093C-A",1,YBL059W,-0.11636199802160263,0.3398999869823456,0.11636199802160263
198495,3,"YBL059W,YER093C-A,YOR103C",1,YBL059W,-0.17479699850082397,0.4415999948978424,0.17479699850082397
199275,3,"YBL059W,YER093C-A,YJR068W",1,YBL059W,0.10861200094223022,0.4124999940395355,0.10861200094223022
202367,3,"YBL059W,YDR062W,YER093C-A",1,YBL059W,0.21540600061416626,0.4341000020503998,0.21540600061416626
203489,3,"YBL059W,YKL187C,YLR413W",1,YBL059W,0.1180180013179779,0.22750000655651093,0.1180180013179779
204085,3,"YBL059W,YER093C-A,YGR231C",1,YBL059W,0.1840430051088333,4.3469999193128384e-13,0.1840430051088333
204984,3,"YBL059W,YER093C-A,YLR410W",1,YBL059W,-0.1495019942522049,0.0025679999962449074,0.1495019942522049
206243,3,"YBL059W,YER093C-A,YGL054C",1,YBL059W,0.10595600306987762,0.3668999969959259,0.10595600306987762
212189,3,"YBL059W,YDR414C,YER093C-A",1,YBL059W,0.14135900139808655,0.42989999055862427,0.14135900139808655
213280,3,"YBL059W,YBR231C,YER093C-A",1,YBL059W,-0.35933101177215576,0.06597000360488892,0.35933101177215576
216255,3,"YBL059W,YER093C-A,YOL030W",1,YBL059W,0.12661799788475037,0.3898000121116638,0.12661799788475037
218834,3,"YBL059W,YER093C-A,YJL098W",1,YBL059W,0.11559899896383286,0.3012000024318695,0.11559899896383286
221122,3,"YBL059W,YER093C-A,YNL003C",1,YBL059W,-0.21838800609111786,0.1517000049352646,0.21838800609111786
224724,3,"YBL059W,YER093C-A,YIR037W",1,YBL059W,0.14109599590301514,0.41110000014305115,0.14109599590301514
225131,3,"YBL059W,YER093C-A,YML009C",1,YBL059W,-0.14040599763393402,0.0207700002938509,0.14040599763393402
225959,3,"YBL059W,YER093C-A,YLR337C",1,YBL059W,-0.15636800229549408,0.48539999127388,0.15636800229549408
226197,3,"YBL059W,YDR186C,YER093C-A",1,YBL059W,0.1126210018992424,0.40369999408721924,0.1126210018992424
226591,3,"YBL059W,YER093C-A,YJL011C",1,YBL059W,-0.11649899929761887,0.2863999903202057,0.11649899929761887
229710,3,"YBL059W,YER093C-A,YHR041C",1,YBL059W,0.1981389969587326,0.07496000081300735,0.1981389969587326
230577,3,"YBL059W,YER093C-A,YHL020C",1,YBL059W,0.15290699899196625,0.005936000030487776,0.15290699899196625
232900,3,"YBL059W,YER093C-A,YLL001W",1,YBL059W,0.14138899743556976,0.024529999122023582,0.14138899743556976
233503,3,"YBL059W,YER093C-A,YNL138W",1,YBL059W,-0.3890109956264496,0.37439998984336853,0.3890109956264496
236153,3,"YBL059W,YMR055C,YOR269W",1,YBL059W,-0.12967799603939056,0.44780001044273376,0.12967799603939056
239389,3,"YBL059W,YDL142C,YLR348C",1,YBL059W,-0.16207799315452576,0.37459999322891235,0.16207799315452576
239891,3,"YBL059W,YER093C-A,YGL087C",1,YBL059W,0.21033799648284912,0.10400000214576721,0.21033799648284912
253741,3,"YBL059W,YLR066W,YNL126W",1,YBL059W,-0.10555099695920944,0.36890000104904175,0.10555099695920944
274554,3,"YBL059W,YLR059C,YOR017W",1,YBL059W,-0.13994799554347992,0.33500000834465027,0.13994799554347992
275239,3,"YBL059W,YMR296C,YOR027W",1,YBL059W,-0.1605750024318695,0.43689998984336853,0.1605750024318695
279427,3,"YBL059W,YLR085C,YOR023C",1,YBL059W,-0.14684300124645233,0.2013999968767166,0.14684300124645233
284242,3,"YBL059W,YOR144C,YPL194W",1,YBL059W,-0.16538900136947632,0.15209999680519104,0.16538900136947632
285670,3,"YBL059W,YDR379C-A,YHR083W",1,YBL059W,-0.1799200028181076,0.24369999766349792,0.1799200028181076
296458,3,"YBL059W,YDR311W,YER093C-A",1,YBL059W,0.1364080011844635,2.668000043115626e-09,0.1364080011844635
297144,3,"YBL059W,YGL137W,YOR164C",1,YBL059W,-0.19130800664424896,0.1687999963760376,0.19130800664424896
297722,3,"YBL059W,YER093C-A,YIL048W",1,YBL059W,-0.1717049926519394,0.040789999067783356,0.1717049926519394
298682,3,"YBL059W,YER093C-A,YOR010C",1,YBL059W,0.10279300063848495,0.373199999332428,0.10279300063848495
302425,3,"YBL059W,YDL105W,YER093C-A",1,YBL059W,0.11034300178289413,0.2572000026702881,0.11034300178289413
302961,3,"YBL059W,YER093C-A,YGL084C",1,YBL059W,-0.11528600007295609,0.4993000030517578,0.11528600007295609
305892,3,"YBL059W,YDR334W,YER093C-A",1,YBL059W,-0.11968299746513367,0.16859999299049377,0.11968299746513367
306032,3,"YAL048C,YBL059W,YER093C-A",1,YBL059W,0.13895100355148315,0.12449999898672104,0.13895100355148315
311112,3,"YBL059W,YER093C-A,YOR002W",1,YBL059W,-0.15153899788856506,0.04129999876022339,0.15153899788856506
312947,3,"YBL059W,YER093C-A,YGL213C",1,YBL059W,-0.12989099323749542,0.06249000132083893,0.12989099323749542
313389,3,"YBL059W,YER093C-A,YPR108W",1,YBL059W,-0.10136500000953674,0.250900000333786,0.10136500000953674
315055,3,"YBL059W,YER093C-A,YLR320W",1,YBL059W,0.1062680035829544,0.46810001134872437,0.1062680035829544
316567,3,"YBL059W,YER093C-A,YJR045C",1,YBL059W,-0.13583600521087646,0.21070000529289246,0.13583600521087646
316609,3,"YBL059W,YER093C-A,YOR327C",1,YBL059W,0.18678300082683563,0.4814000129699707,0.18678300082683563
318436,3,"YBL059W,YER093C-A,YOR039W",1,YBL059W,0.3244909942150116,0.10409999638795853,0.3244909942150116
320566,3,"YBL059W,YER093C-A,YLL024C",1,YBL059W,0.12145599722862244,0.39149999618530273,0.12145599722862244
321296,3,"YBL059W,YKR084C,YOR076C",1,YBL059W,0.1497430056333542,0.1976536065340042,0.1497430056333542
327812,3,"YBL059W,YER093C-A,YHR079C",1,YBL059W,0.1332470029592514,0.0007796999998390675,0.1332470029592514
332856,3,"YBL059W,YDL103C,YER093C-A",1,YBL059W,-0.10496000200510025,0.420199990272522,0.10496000200510025
332978,3,"YBL059W,YCR009C,YER093C-A",1,YBL059W,0.10095400363206863,0.43549999594688416,0.10095400363206863
334221,3,"YBL059W,YGR239C,YHR160C",1,YBL059W,-0.1242780014872551,0.3652999997138977,0.1242780014872551
334386,3,"YBL059W,YER093C-A,YLR021W",1,YBL059W,-0.10305900126695633,0.015399999916553497,0.10305900126695633
338280,3,"YBL059W,YDR004W,YER093C-A",1,YBL059W,0.13419799506664276,0.2676999866962433,0.13419799506664276
339657,3,"YBL059W,YER093C-A,YKR042W",1,YBL059W,-0.1268800050020218,0.19220000505447388,0.1268800050020218
339720,3,"YBL059W,YER093C-A,YLR185W",1,YBL059W,0.10944599658250809,0.44040000438690186,0.10944599658250809
345370,3,"YBL059W,YCL061C,YER093C-A",1,YBL059W,0.1277330070734024,0.3310999870300293,0.1277330070734024
346211,3,"YBL059W,YDR158W,YER093C-A",1,YBL059W,0.1323850005865097,0.30720001459121704,0.1323850005865097
348454,3,"YBL059W,YDR302W,YER093C-A",1,YBL059W,0.17007000744342804,0.22470000386238098,0.17007000744342804
349409,3,"YBL059W,YER093C-A,YJR059W",1,YBL059W,0.1715649962425232,0.4090000092983246,0.1715649962425232
350306,3,"YBL059W,YER093C-A,YIL084C",1,YBL059W,-0.13353699445724487,0.067610003054142,0.13353699445724487
351913,3,"YBL059W,YER093C-A,YIR019C",1,YBL059W,0.10809700191020966,0.3720000088214874,0.10809700191020966
352044,3,"YBL059W,YDR343C,YHR094C",1,YBL059W,0.10326399654150009,0.41990000009536743,0.10326399654150009
362088,3,"YBL059W,YOR222W,YPL134C",1,YBL059W,0.11296699941158295,0.11919999867677689,0.11296699941158295
363042,3,"YBL059W,YDR339C,YER093C-A",1,YBL059W,0.14653900265693665,0.08980000019073486,0.14653900265693665
367802,3,"YBL059W,YER093C-A,YJR011C",1,YBL059W,-0.24945500493049622,0.1379999965429306,0.24945500493049622
369552,3,"YBL059W,YDL070W,YER093C-A",1,YBL059W,-0.14259999990463257,0.022530000656843185,0.14259999990463257
370865,3,"YBL059W,YER093C-A,YKL006W",1,YBL059W,0.17197099328041077,0.15330000221729279,0.17197099328041077
374498,3,"YBL059W,YBR275C,YER093C-A",1,YBL059W,0.13166099786758423,0.33329999446868896,0.13166099786758423
376692,3,"YBL059W,YDL104C,YER093C-A",1,YBL059W,-0.11055800318717957,0.31369999051094055,0.11055800318717957
168553,3,"YHR022C,YMR198W,YPL253C",1,YHR022C,0.10517100244760513,0.296099990606308,0.10517100244760513
183122,3,"YGR071C,YHR022C,YLR373C",1,YHR022C,0.12942899763584137,0.4000999927520752,0.12942899763584137
360732,3,"YHR022C,YKR077W,YOR066W",1,YHR022C,0.1783140003681183,0.0034169999416917562,0.1783140003681183
362967,3,"YBR278W,YDL114W,YJL065C",1,YDL114W,0.11443600058555603,0.16200000047683716,0.11443600058555603
223967,3,"YGR071C,YIL163C,YLR373C",1,YIL163C,-0.12665200233459473,0.4731999933719635,0.12665200233459473
364931,3,"YAL056W,YMR122C,YOR371C",1,YMR122C,0.3053480088710785,0.21379999816417694,0.3053480088710785
108862,3,"YBR287W,YCR048W,YNR019W",1,YBR287W,-0.12185899913311005,0.11710000038146973,0.12185899913311005
15791,3,"YIL140W,YMR160W,YNL042W-B",1,YNL042W-B,-0.25621500611305237,0.19930000603199005,0.25621500611305237
25514,3,"YBR118W,YMR160W,YNL042W-B",1,YNL042W-B,-0.1296440064907074,0.3147999942302704,0.1296440064907074
40791,3,"YJL136C,YMR160W,YNL042W-B",1,YNL042W-B,-0.16750399768352509,0.13449999690055847,0.16750399768352509
52698,3,"YKR068C,YMR160W,YNL042W-B",1,YNL042W-B,-0.137364000082016,0.24809999763965607,0.137364000082016
88292,3,"YDR081C,YMR160W,YNL042W-B",1,YNL042W-B,-0.11973600089550018,0.01689000055193901,0.11973600089550018
91724,3,"YML103C,YMR160W,YNL042W-B",1,YNL042W-B,-0.11805800348520279,0.4336000084877014,0.11805800348520279
112366,3,"YML026C,YMR160W,YNL042W-B",1,YNL042W-B,-0.11892999708652496,0.38999998569488525,0.11892999708652496
118859,3,"YKL207W,YMR160W,YNL042W-B",1,YNL042W-B,-0.1935809999704361,0.07824999839067459,0.1935809999704361
124925,3,"YGL027C,YMR160W,YNL042W-B",1,YNL042W-B,-0.12617899477481842,0.23170000314712524,0.12617899477481842
135165,3,"YLR088W,YMR160W,YNL042W-B",1,YNL042W-B,-0.11116299778223038,0.13760000467300415,0.11116299778223038
