gene,screens,n_records,frac_pos,enrichment
YER123W,302,302,0.033112582781456956,0.6107201378842574
YDR006C,302,302,0.033112582781456956,0.6107201378842574
YBR229C,294,760,0.03289473684210526,0.606702242240282
YDR120C,274,274,0.032846715328467155,0.6058165455362816
YGR099W,274,274,0.032846715328467155,0.6058165455362816
YNL056W,305,305,0.03278688524590164,0.6047130545608057
YJL121C,275,275,0.03272727272727273,0.6036135762797861
YML009C,276,276,0.03260869565217391,0.6014265705686274
YDR125C,10,1043,0.032598274209012464,0.6012343600954511
YBR042C,308,308,0.032467532467532464,0.5988229923410575
YML034W,283,1356,0.032448377581120944,0.5984697044399714
YCL014W,341,341,0.03225806451612903,0.5949596181969217
YJL059W,279,279,0.03225806451612903,0.5949596181969217
YHR077C,310,310,0.03225806451612903,0.5949596181969217
YFR013W,316,1401,0.032119914346895075,0.5924116112667421
YIL117C,11,1126,0.03197158081705151,0.5896757849980148
YKL160W,313,313,0.03194888178913738,0.5892571298435966
YLR274W,313,313,0.03194888178913738,0.5892571298435966
YDR394W,282,282,0.031914893617021274,0.5886302605565289
YLL055W,314,314,0.03184713375796178,0.5873805147804004
YMR216C,283,283,0.03180212014134275,0.5865502949715234
YJR074W,274,818,0.03178484107579462,0.5862316042380427
YLR173W,315,315,0.031746031746031744,0.5855158147334785
YLR050C,315,315,0.031746031746031744,0.5855158147334785
YHR031C,284,284,0.03169014084507042,0.5844849770314829
YJL013C,284,284,0.03169014084507042,0.5844849770314829
YOR346W,284,284,0.03169014084507042,0.5844849770314829
YNL030W,316,316,0.03164556962025317,0.5836629165855878
YLR183C,285,285,0.031578947368421054,0.5824341525506708
YML020W,285,285,0.031578947368421054,0.5824341525506708
YFL007W,349,349,0.03151862464183381,0.5813215753729235
YMR177W,11,1083,0.03139427516158818,0.5790281048749358
YPL224C,11,1083,0.03139427516158818,0.5790281048749358
YDR435C,288,288,0.03125,0.5763671301282679
YOR154W,288,288,0.03125,0.5763671301282679
YER063W,290,290,0.03103448275862069,0.5723921844032454
YGR089W,290,290,0.03103448275862069,0.5723921844032454
YLR002C,323,323,0.030959752321981424,0.5710138750496772
YLR367W,292,292,0.030821917808219176,0.5684716899895245
YLL001W,292,292,0.030821917808219176,0.5684716899895245
YGL124C,293,293,0.030716723549488054,0.566531513573178
YDR522C,10,1140,0.03070175438596491,0.5662554260909298
YCL048W,11,1141,0.03067484662576687,0.5657591461381771
YLR099C,306,1339,0.030619865571321882,0.5647450894161968
YDR318W,294,294,0.030612244897959183,0.5646045356358542
YJR064W,294,294,0.030612244897959183,0.5646045356358542
YLR330W,295,295,0.030508474576271188,0.5626906219557327
YGR129W,295,295,0.030508474576271188,0.5626906219557327
YCL016C,328,328,0.03048780487804878,0.5623093952470907
YNR007C,328,328,0.03048780487804878,0.5623093952470907
YLR176C,296,296,0.030405405405405407,0.5607896401248013
YGL226C-A,299,299,0.030100334448160536,0.5551629882171946
YNR067C,299,299,0.030100334448160536,0.5551629882171946
YCL025C,299,299,0.030100334448160536,0.5551629882171946
YBL085W,301,301,0.029900332225913623,0.5514741975978111
YKR058W,8,1072,0.029850746268656716,0.5505596466896887
YPR031W,290,808,0.0297029702970297,0.5478341038842942
YDR508C,303,303,0.0297029702970297,0.5478341038842942
YJR051W,11,1112,0.029676258992805755,0.5473414473160529
YOR156C,270,270,0.02962962962962963,0.5464814270845799
YOR033C,267,1283,0.029618082618862042,0.5462684569259344
YPL145C,291,1352,0.029585798816568046,0.5456730226066442
YLR346C,10,1020,0.029411764705882353,0.5424631812971933
YOR163W,306,306,0.029411764705882353,0.5424631812971933
YDR166C,273,273,0.029304029304029304,0.5404761366770571
YDR260C,273,273,0.029304029304029304,0.5404761366770571
YLR377C,309,309,0.02912621359223301,0.5371965484690653
YEL047C,1,1102,0.029038112522686024,0.5355716345293524
YGR126W,310,310,0.02903225806451613,0.5354636563772296
YPL208W,276,276,0.028985507246376812,0.5346013960610021
YOR349W,311,311,0.028938906752411574,0.5337419082859844
YGR169C-A,1,1072,0.028917910447761194,0.533354657730636
YJR005C-A,1,1072,0.028917910447761194,0.533354657730636
YGR196C,303,865,0.028901734104046242,0.5330563053209414
YJL137C,10,1074,0.028864059590316574,0.5323614460775064
YKL101W,307,797,0.028858218318695106,0.5322537111347618
YMR294W,312,312,0.028846153846153848,0.532031197041478
YBL034C,312,312,0.028846153846153848,0.532031197041478
YHR078W,278,278,0.02877697841726619,0.5307553428519302
YNL058C,310,1425,0.028771929824561403,0.5306622278795
YNL283C,1,1147,0.02877070619006103,0.5306396594729302
YDR348C,279,279,0.02867383512544803,0.5288529939528193
YOR027W,299,803,0.028642590286425903,0.5282767220104673
YLR059C,299,804,0.028606965174129355,0.5276196614109517
YOR230W,280,280,0.02857142857142857,0.5269642332601306
YOL105C,12,1158,0.02849740932642487,0.5255990409459853
YOL090W,296,808,0.028465346534653466,0.5250076828891154
YIR006C,313,774,0.028423772609819122,0.5242409038892772
YMR040W,11,1056,0.028409090909090908,0.5239701182984253
YLR080W,317,1408,0.028409090909090908,0.5239701182984253
YCR065W,318,318,0.02830188679245283,0.5219928725689974
YBR241C,11,1065,0.028169014084507043,0.5195422018057626
YJL177W,284,284,0.028169014084507043,0.5195422018057626
YBL024W,284,284,0.028169014084507043,0.5195422018057626
YJL155C,286,286,0.027972027972027972,0.5159090395553727
YDR092W,287,287,0.027874564459930314,0.5141114470830543
YMR048W,287,287,0.027874564459930314,0.5141114470830543
YDR164C,287,287,0.027874564459930314,0.5141114470830543
YHR006W,287,287,0.027874564459930314,0.5141114470830543
YEL039C,1,1080,0.027777777777777776,0.5123263378917937
YBR195C,289,289,0.02768166089965398,0.5105535823973585
YKL127W,289,289,0.02768166089965398,0.5105535823973585
YBR275C,289,289,0.02768166089965398,0.5105535823973585
YPL156C,289,289,0.02768166089965398,0.5105535823973585
YBL054W,12,1084,0.027675276752767528,0.510435834799942
YKR021W,8,1051,0.02759276879162702,0.5089140787431329
YJL084C,10,1053,0.027540360873694207,0.507947480302975
YJR048W,11,1090,0.027522935779816515,0.507626096259759
YOL007C,291,291,0.027491408934707903,0.507044623068167
YKR099W,291,291,0.027491408934707903,0.507044623068167
YBR164C,292,292,0.0273972602739726,0.5053081688795773
YGL148W,292,292,0.0273972602739726,0.5053081688795773
YGL104C,297,1351,0.027387120651369355,0.5051211562338039
YOR193W,10,1059,0.027384324834749764,0.5050695908961592
YKR059W,293,293,0.027303754266211604,0.5035835676206026
YBL052C,293,293,0.027303754266211604,0.5035835676206026
YDR263C,10,1026,0.02729044834307992,0.5033381565252709
YLR022C,294,294,0.027210884353741496,0.5018706983429816
YOL043C,10,1105,0.027149321266968326,0.5007352442743324
YAL015C,11,1106,0.027124773960216998,0.5002824999305038
YDR073W,295,295,0.02711864406779661,0.500169441738429
YPR119W,295,295,0.02711864406779661,0.500169441738429
YBR057C,296,296,0.02702702702702703,0.4984796801109344
YPL265W,296,296,0.02702702702702703,0.4984796801109344
YKR007W,297,297,0.026936026936026935,0.4968012973496181
YNL136W,282,782,0.026854219948849106,0.4952924698800461
YPL010W,298,298,0.026845637583892617,0.4951341789021362
YJL123C,294,822,0.0267639902676399,0.49362829636289607
YLR381W,299,299,0.026755852842809364,0.49347821174861733
YGR072W,299,299,0.026755852842809364,0.49347821174861733
YKL113C,299,299,0.026755852842809364,0.49347821174861733
YGR197C,11,1048,0.026717557251908396,0.49277189751424433
YBL088C,300,300,0.02666666666666667,0.491833284376122
YKR054C,300,300,0.02666666666666667,0.491833284376122
YMR124W,11,1052,0.026615969581749048,0.49089824010924715
YLR031W,12,1053,0.026590693257359924,0.49043204994769996
YHR200W,302,302,0.026490066225165563,0.4885761103074059
YML035C,302,302,0.026490066225165563,0.4885761103074059
YDR363W-A,303,303,0.026402640264026403,0.48696364789715046
YOR025W,303,303,0.026402640264026403,0.48696364789715046
YAL054C,341,341,0.026392961876832845,0.4867851421611178
YFL048C,311,1402,0.026390870185449358,0.4867465635320037
YFR024C-A,304,304,0.02631578947368421,0.4853617937922256
YCL063W,304,304,0.02631578947368421,0.4853617937922256
YPR152C,304,304,0.02631578947368421,0.4853617937922256
YKL132C,305,305,0.02622950819672131,0.4837704436486445
YKR010C,305,305,0.02622950819672131,0.4837704436486445
YFL010W-A,305,305,0.02622950819672131,0.4837704436486445
YDR383C,305,305,0.02622950819672131,0.4837704436486445
YNL097C,306,306,0.026143790849673203,0.4821894944863941
YKL065C,300,1345,0.026022304832713755,0.4799488369841339
YLR085C,299,847,0.025974025974025976,0.4790583938728461
YER088C,314,1386,0.025974025974025976,0.4790583938728461
YPR008W,12,1040,0.025961538461538463,0.4788280773373303
YOR002W,276,810,0.025925925925925925,0.47817124869900746
YHR067W,268,812,0.02586206896551724,0.47699348700270444
YDR458C,10,1083,0.02585410895660203,0.4768466746028883
YJR015W,10,1047,0.025787965616045846,0.4756267434869374
YPL055C,272,272,0.025735294117647058,0.4746552836350441
YMR223W,287,739,0.02571041948579161,0.47419650218942744
YML048W,312,312,0.02564102564102564,0.4729166195924249
YOR251C,273,273,0.02564102564102564,0.4729166195924249
YKR013W,8,1055,0.025592417061611375,0.47202009519509336
YJL208C,313,313,0.025559105431309903,0.47140570387487724
YIR002C,313,313,0.025559105431309903,0.47140570387487724
YJL079C,10,1057,0.02554399243140965,0.4711269635107128
YFL005W,314,314,0.025477707006369428,0.46990441182432036
YFR031C-A,314,314,0.025477707006369428,0.46990441182432036
YMR080C,314,314,0.025477707006369428,0.46990441182432036
YOL126C,314,314,0.025477707006369428,0.46990441182432036
YPL112C,11,1060,0.02547169811320755,0.46979358531209764
YGR035C,11,1021,0.025465230166503428,0.469674292131948
YOL020W,275,275,0.025454545454545455,0.46947722599538916
YGL195W,315,315,0.025396825396825397,0.4684126517867828
YCR073C,276,276,0.025362318840579712,0.4677762215533769
YIL085C,11,1106,0.02531645569620253,0.4669303332684702
YMR240C,316,316,0.02531645569620253,0.4669303332684702
YDR469W,285,792,0.025252525252525252,0.465751216265267
YOR216C,296,796,0.02512562814070352,0.4634107578920747
YGL232W,319,319,0.025078369905956112,0.4625391389117134
YGL163C,280,280,0.025,0.46109370410261435
YJR050W,288,761,0.024967148488830485,0.4604877991037935
YDR538W,321,321,0.024922118380062305,0.45965727511787097
YBR295W,323,323,0.02476780185758514,0.4568111000397418
YAL058W,325,325,0.024615384615384615,0.45399995480872796
YLL049W,331,814,0.02457002457002457,0.4531633455553949
YGL086W,299,774,0.02454780361757106,0.45275350790437585
YGL160W,326,326,0.024539877300613498,0.4526073169105417
YCR092C,327,327,0.024464831804281346,0.4512231966753412
YDR156W,288,288,0.024305555555555556,0.4482855456553195
YJL154C,293,824,0.024271844660194174,0.44766379039088766
YGR004W,299,1364,0.024193548387096774,0.44621971364769125
YJL036W,290,290,0.02413793103448276,0.44519392120252416
YDR466W,290,290,0.02413793103448276,0.44519392120252416
YNL051W,311,789,0.024081115335868188,0.44414602676550935
YJL122W,291,291,0.024054982817869417,0.4436640451846461
YBR236C,291,291,0.024054982817869417,0.4436640451846461
YJL012C,291,291,0.024054982817869417,0.4436640451846461
YMR318C,291,291,0.024054982817869417,0.4436640451846461
YGL166W,12,1040,0.02403846153846154,0.4433593308678984
YMR238W,292,292,0.023972602739726026,0.44214464776963014
YDR354W,293,293,0.023890784982935155,0.4406356216680274
YOL038W,293,293,0.023890784982935155,0.4406356216680274
YGR261C,294,294,0.023809523809523808,0.43913686105010885
YBR031W,294,294,0.023809523809523808,0.43913686105010885
YLR170C,294,294,0.023809523809523808,0.43913686105010885
YJL094C,294,294,0.023809523809523808,0.43913686105010885
YNR032C-A,337,337,0.02373887240356083,0.4378337843110878
YBL104C,295,295,0.023728813559322035,0.43764826152112546
YKR057W,296,296,0.02364864864864865,0.4361697200970676
YJL171C,298,298,0.02348993288590604,0.4332424065393692
YGR144W,301,301,0.023255813953488372,0.4289243759094087
YOL152W,302,302,0.023178807947019868,0.4275040965189802
YGL019W,303,303,0.0231023102310231,0.4260931919100066
YJR005W,303,303,0.0231023102310231,0.4260931919100066
YMR222C,11,1083,0.023084025854108958,0.4257559594668646
YBR255W,305,305,0.022950819672131147,0.42329913819256393
YBR103W,305,305,0.022950819672131147,0.42329913819256393
YOR237W,293,1354,0.022895125553914326,0.42227192990195106
YNR009W,306,306,0.02287581699346405,0.4219158076755948
YIR003W,306,306,0.02287581699346405,0.4219158076755948
YIR019C,306,306,0.02287581699346405,0.4219158076755948
YJR137C,306,306,0.02287581699346405,0.4219158076755948
YLR335W,307,307,0.02280130293159609,0.4205414890838176
YNR039C,307,307,0.02280130293159609,0.4205414890838176
YJL159W,309,309,0.022653721682847898,0.4178195376981619
YNL029C,11,1106,0.022603978300180832,0.41690208327541983
YGL213C,294,797,0.02258469259723965,0.41654638262720495
YGL054C,312,312,0.022435897435897436,0.41380204214337185
YMR073C,269,269,0.022304832713754646,0.41138471741497185
YMR274C,314,314,0.022292993630573247,0.41116636034628024
YPR065W,295,810,0.022222222222222223,0.409861070313435
YOR280C,10,1082,0.022181146025878003,0.4091034712925229
YJR153W,316,316,0.022151898734177215,0.40856404160991144
YBR092C,271,271,0.02214022140221402,0.4083486678399536
YDR437W,291,813,0.02214022140221402,0.4083486678399536
YGL179C,12,1087,0.02207911683532659,0.40722167059660513
YIL007C,318,318,0.0220125786163522,0.40599445644255344
YMR284W,274,274,0.021897810218978103,0.40387769702418774
YLR324W,305,1370,0.021897810218978103,0.40387769702418774
YGR014W,320,320,0.021875,0.4034569910897875
YBR246W,320,320,0.021875,0.4034569910897875
YML102W,321,321,0.021806853582554516,0.4022001157281371
YFL021W,277,277,0.021660649819494584,0.39950357034161527
YOR017W,282,787,0.021601016518424398,0.39840370875448256
YDR251W,10,1067,0.02155576382380506,0.39756907945117637
YPL032C,11,1068,0.02153558052434457,0.3971968237588064
YAL019W,326,326,0.02147239263803681,0.39603140229672396
YER158C,12,1073,0.021435228331780055,0.39534595319143073
YDR198C,280,280,0.02142857142857143,0.395223174945098
YGL092W,281,281,0.021352313167259787,0.3938166867780336
YOL093W,282,282,0.02127659574468085,0.3924201737043526
YHR034C,283,283,0.02120141342756184,0.3910335299810157
YDL091C,279,803,0.021170610211706103,0.39046540322512796
YAL055W,331,331,0.021148036253776436,0.39004905483000607
YMR109W,284,284,0.02112676056338028,0.389656651354322
YNL001W,284,284,0.02112676056338028,0.389656651354322
YPL152W,285,285,0.021052631578947368,0.3882894350337805
YOR109W,286,286,0.02097902097902098,0.38693177966652953
YKL068W,287,287,0.020905923344947737,0.38558358531229076
YNL049C,287,287,0.020905923344947737,0.38558358531229076
YDR108W,285,721,0.020804438280166437,0.38371182033504664
YCL061C,337,337,0.020771513353115726,0.38310456127220177
YDR219C,289,289,0.020761245674740483,0.3829151867980188
YLR137W,289,289,0.020761245674740483,0.3829151867980188
YPR030W,290,290,0.020689655172413793,0.3815947896021636
YGR213C,11,1068,0.020599250936329586,0.3799273966388582
YMR052W,292,292,0.02054794520547945,0.378981126659683
YDR085C,11,1072,0.020522388059701493,0.378509757099161
YDR363W,287,1268,0.02050473186119874,0.37818411062044077
YBR276C,293,293,0.020477815699658702,0.377687675715452
YDR440W,294,294,0.02040816326530612,0.37640302375723617
YBR010W,295,295,0.020338983050847456,0.3751270813038218
YLR092W,296,296,0.02027027027027027,0.3738597600832008
YPL017C,296,296,0.02027027027027027,0.3738597600832008
YDR514C,10,1137,0.020228671943711522,0.37309253102410306
YBR009C,297,297,0.020202020202020204,0.3726009730122136
YDR430C,298,298,0.020134228187919462,0.37135063417660213
YJR082C,296,796,0.020100502512562814,0.3707286063136598
YPL052W,301,301,0.019933554817275746,0.3676494650652074
YNL096C,302,302,0.019867549668874173,0.36643208273055444
YKL007W,252,252,0.01984126984126984,0.36594738420842404
YPR153W,304,304,0.019736842105263157,0.3640213453441692
YIL044C,305,305,0.019672131147540985,0.36282783273648345
YLR046C,12,1069,0.019644527595884004,0.3623187197812872
YJR021C,306,306,0.0196078431372549,0.3616421208647955
YMR163C,255,255,0.0196078431372549,0.3616421208647955
YDR424C,307,307,0.019543973941368076,0.36046413350041506
YLR363C,308,308,0.01948051948051948,0.3592937954046345
YDR181C,308,308,0.01948051948051948,0.3592937954046345
YKR026C,309,309,0.019417475728155338,0.35813103231271015
YNL068C,309,309,0.019417475728155338,0.35813103231271015
YGL027C,310,310,0.01935483870967742,0.356975770918153
YCL036W,11,1138,0.019332161687170474,0.3565575216259232
YOR213C,311,311,0.01929260450160772,0.355827938857323
YIL173W,312,312,0.019230769230769232,0.3546874646943187
YMR129W,281,729,0.019204389574759947,0.35420092496222777
YLR057W,314,314,0.01910828025477707,0.3524283088682402
YDR107C,314,314,0.01910828025477707,0.3524283088682402
YCR027C,315,315,0.01904761904761905,0.3513094888400871
YOR064C,278,788,0.01903553299492386,0.35108657672787896
YCR050C,316,316,0.0189873417721519,0.35019774995135267
YLR018C,300,844,0.018957345971563982,0.3496445149593284
YNL044W,318,318,0.018867924528301886,0.34799524837933155
YJR124C,318,318,0.018867924528301886,0.34799524837933155
YHR036W,297,848,0.018867924528301886,0.34799524837933155
YMR247C,319,319,0.018808777429467086,0.34690435418378507
YDR252W,10,1014,0.01873767258382643,0.3455929143175413
YDR186C,269,269,0.01858736059479554,0.3428205978458099
YGR096W,271,271,0.01845018450184502,0.3402905565332947
YGL016W,309,871,0.018369690011481057,0.33880593642442386
YIL034C,327,327,0.01834862385321101,0.33841739750650596
YDR277C,10,1036,0.01833976833976834,0.33825406864670554
YDR075W,273,273,0.018315018315018316,0.3377975854231607
YCR083W,328,328,0.018292682926829267,0.33738563714825437
YAR031W,328,328,0.018292682926829267,0.33738563714825437
YDR517W,275,275,0.01818181818181818,0.33534087571099225
YHR146W,11,1103,0.01813236627379873,0.334428797173247
YOR010C,276,276,0.018115942028985508,0.3341258725381263
YER129W,313,1388,0.018011527377521614,0.33220007500188353
YLR102C,291,722,0.018005540166204988,0.3320896483841544
YKL207W,305,782,0.017902813299232736,0.3301949799200307
YBR015C,281,281,0.017793594306049824,0.328180572315028
YMR162C,282,282,0.01773049645390071,0.3270168114202939
YPL179W,282,282,0.01773049645390071,0.3270168114202939
YER114C,283,283,0.0176678445229682,0.32586127498417977
YGR279C,340,340,0.01764705882352941,0.325477908778316
YDR516C,10,1135,0.01762114537444934,0.3249999676494198
YNL031C,284,284,0.017605633802816902,0.32471387612860164
YDR011W,284,284,0.017605633802816902,0.32471387612860164
YDR369C,285,285,0.017543859649122806,0.32357452919481705
YDL017W,305,803,0.017434620174346202,0.32155974383245833
YNL173C,1,1093,0.01738334858188472,0.32061410349312613
YOR047C,10,1036,0.017374517374517374,0.32045122292845785
YDR335W,289,289,0.01730103806228374,0.31909598899834907
YGL203C,314,752,0.017287234042553192,0.3188413911347865
YLR166C,290,290,0.017241379310344827,0.31799565800180296
YLR172C,296,813,0.017220172201722016,0.31760451943107504
YOR245C,291,291,0.01718213058419244,0.31690288941760436
YBR162W-A,292,292,0.017123287671232876,0.3158176055497358
YOR144C,279,762,0.01706036745406824,0.31465712090992054
YER118C,300,822,0.0170316301703163,0.31412709768547936
YDR482C,294,294,0.017006802721088437,0.31366918646436354
YIL097W,295,295,0.01694915254237288,0.3126059010865182
YPL269W,295,295,0.01694915254237288,0.3126059010865182
YNL154C,295,295,0.01694915254237288,0.3126059010865182
YLR194C,296,296,0.016891891891891893,0.311549800069334
YDR031W,296,296,0.016891891891891893,0.311549800069334
YPL003W,315,774,0.016795865633074936,0.30977871593457296
YHR166C,284,715,0.016783216783216783,0.3095454237332236
YDR349C,298,298,0.016778523489932886,0.30945886181383514
YPL037C,11,1015,0.016748768472906402,0.30891006777318003
YCL040W,11,1136,0.016725352112676055,0.3084781823221715
YPL018W,300,300,0.016666666666666666,0.3073958027350762
YJL053W,285,780,0.016666666666666666,0.3073958027350762
YJR053W,277,843,0.0166073546856465,0.3063018674940261
YKL025C,303,303,0.0165016501650165,0.304352279935719
YMR204C,305,305,0.01639344262295082,0.30235652728040285
YJR094W-A,305,305,0.01639344262295082,0.30235652728040285
YOR018W,10,1102,0.016333938294010888,0.3012590444227607
YFR022W,12,1104,0.016304347826086956,0.3007132852843137
YDL099W,269,737,0.016282225237449117,0.3003052618307393
YHR179W,308,308,0.016233766233766232,0.29941149617052876
YGL210W,309,309,0.016181229773462782,0.2984425269272584
YGL175C,285,805,0.016149068322981366,0.29784934923398687
YJR096W,311,311,0.01607717041800643,0.2965232823811024
YGL257C,312,312,0.016025641025641024,0.2955728872452656
YER044C-A,312,312,0.016025641025641024,0.2955728872452656
YDR345C,10,1063,0.01599247412982126,0.2949611653713808
YDR254W,267,751,0.015978695073235686,0.29470702792177744
YHR096C,11,1064,0.015977443609022556,0.2946839462309941
YDR501W,313,313,0.01597444089456869,0.2946285649217983
YMR119W,11,1069,0.015902712815715623,0.2933056302991373
YNL008C,11,1069,0.015902712815715623,0.2933056302991373
YOR368W,306,818,0.01589242053789731,0.29311580211902133
YIL139C,317,317,0.015772870662460567,0.29091085432341596
YJL170C,300,828,0.01570048309178744,0.2895757561997095
YPR075C,307,828,0.01570048309178744,0.2895757561997095
YIL002C,319,319,0.01567398119122257,0.28908696181982085
YBR215W,320,320,0.015625,0.28818356506413395
YAL059W,303,770,0.015584415584415584,0.28743503632370765
YGR214W,321,321,0.01557632398753894,0.28728579694866935
YKR068C,330,330,0.015151515151515152,0.2794507297591602
YGR179C,300,731,0.015047879616963064,0.27753930205902916
YDR307W,267,267,0.0149812734082397,0.27631083391916966
YJL016W,269,269,0.01486988847583643,0.2742564782766479
YJR070C,270,270,0.014814814814814815,0.27324071354228996
YLR014C,297,815,0.014723926380368098,0.271564390146325
YOR336W,303,816,0.014705882352941176,0.27123159064859664
YLR360W,300,820,0.014634146341463415,0.26990850971860353
YJL024C,274,274,0.014598540145985401,0.26925179801612514
YDR520C,274,274,0.014598540145985401,0.26925179801612514
YGR202C,306,826,0.014527845036319613,0.2679479152170156
YDR205W,277,277,0.01444043321299639,0.2663357135610769
YMR106C,278,278,0.014388489208633094,0.2653776714259651
YGR134W,278,278,0.014388489208633094,0.2653776714259651
YKL175W,349,349,0.014326647564469915,0.26423707971496524
YDR162C,273,777,0.014157014157014158,0.26110840386763234
YLR200W,297,848,0.014150943396226415,0.2609964362844987
YML107C,319,851,0.01410105757931845,0.2600763548404875
YBR260C,284,284,0.014084507042253521,0.2597711009028813
YNL041C,303,782,0.014066496163682864,0.25943891279430986
YGL263W,285,285,0.014035087719298246,0.25885962335585366
YDL059C,285,285,0.014035087719298246,0.25885962335585366
YBR041W,287,287,0.013937282229965157,0.25705572354152717
YMR164C,289,289,0.01384083044982699,0.25527679119867924
YDR121W,290,290,0.013793103448275862,0.2543965264014424
YOL054W,294,294,0.013605442176870748,0.2509353491714908
YBR062C,294,294,0.013605442176870748,0.2509353491714908
YJL124C,291,809,0.013597033374536464,0.2507802593388755
YBR228W,296,296,0.013513513513513514,0.2492398400554672
YGL233W,298,298,0.013422818791946308,0.2475670894510681
YMR028W,280,747,0.013386880856760375,0.24690425922496081
YJL172W,299,299,0.013377926421404682,0.24673910587430867
YER170W,301,301,0.013289036544850499,0.24509964337680495
YIR010W,301,301,0.013289036544850499,0.24509964337680495
YHL034C,302,302,0.013245033112582781,0.24428805515370294
YPL195W,303,303,0.013201320132013201,0.24348182394857523
YMR229C,303,303,0.013201320132013201,0.24348182394857523
YDR229W,304,304,0.013157894736842105,0.2426808968961128
YIL124W,304,304,0.013157894736842105,0.2426808968961128
YBR111C,308,308,0.012987012987012988,0.23952919693642305
YLL038C,321,770,0.012987012987012988,0.23952919693642305
YML124C,308,308,0.012987012987012988,0.23952919693642305
YCL033C,312,312,0.01282051282051282,0.23645830979621246
YLR032W,312,312,0.01282051282051282,0.23645830979621246
YLR325C,297,782,0.01278772378516624,0.23585355708573622
YER184C,313,313,0.012779552715654952,0.23570285193743862
YIL118W,313,313,0.012779552715654952,0.23570285193743862
YFR009W,313,313,0.012779552715654952,0.23570285193743862
YDR007W,315,315,0.012698412698412698,0.2342063258933914
YGL141W,316,316,0.012658227848101266,0.2334651666342351
YER164W,311,795,0.012578616352201259,0.23199683225288772
YLR016C,318,318,0.012578616352201259,0.23199683225288772
YFR048W,318,318,0.012578616352201259,0.23199683225288772
YCR098C,321,321,0.012461059190031152,0.22982863755893548
YBR086C,299,804,0.012437810945273632,0.22939985278737032
YKL190W,323,323,0.01238390092879257,0.2284055500198709
YGR166W,299,817,0.012239902080783354,0.22574967153126774
YOL094C,333,333,0.012012012012012012,0.22154652449374862
YOR120W,10,1005,0.011940298507462687,0.2202238586758755
YDR368W,10,1005,0.011940298507462687,0.2202238586758755
YMR070W,270,754,0.011936339522546418,0.22015084015509437
YBR087W,306,769,0.011703511053315995,0.21585661050317448
YHR191C,344,344,0.011627906976744186,0.21446218795470434
YHR012W,284,779,0.011553273427471117,0.21308566556731856
YDR216W,274,780,0.011538461538461539,0.21281247881659124
YAR003W,325,870,0.011494252873563218,0.2119971053345353
YKR048C,303,791,0.011378002528445006,0.20985301324518477
YLR254C,272,272,0.011029411764705883,0.2034236929864475
YHR121W,301,819,0.01098901098901099,0.20267855125389642
YIL065C,293,827,0.010882708585247884,0.20071793648965075
YMR126C,279,279,0.010752688172043012,0.19831987273230725
YPR025C,279,279,0.010752688172043012,0.19831987273230725
YGR043C,281,281,0.010676156583629894,0.1969083433890168
YDR098C,282,282,0.010638297872340425,0.1962100868521763
YGR100W,282,282,0.010638297872340425,0.1962100868521763
YDR279W,275,757,0.010568031704095112,0.19491411534060316
YHR167W,262,760,0.010526315789473684,0.19414471751689025
YER042W,285,285,0.010526315789473684,0.19414471751689025
YPL241C,290,856,0.010514018691588784,0.19391791294035182
YDR191W,287,287,0.010452961672473868,0.19279179265614538
YGR178C,287,287,0.010452961672473868,0.19279179265614538
YPL171C,290,290,0.010344827586206896,0.1907973948010818
YPL100W,290,290,0.010344827586206896,0.1907973948010818
YOR007C,291,291,0.010309278350515464,0.1901417336505626
YDR330W,291,291,0.010309278350515464,0.1901417336505626
YKL052C,285,777,0.010296010296010296,0.18989702099464167
YBR240C,292,292,0.010273972602739725,0.1894905633298415
YBR107C,293,293,0.010238907849829351,0.188843837857726
YJR125C,305,783,0.010217113665389528,0.18844187140847585
YMR029C,295,295,0.010169491525423728,0.1875635406519109
YHR017W,295,295,0.010169491525423728,0.1875635406519109
YOR195W,278,788,0.01015228426395939,0.18724617425486875
YGL198W,300,300,0.01,0.18443748164104573
YLR309C,301,301,0.009966777408637873,0.1838247325326037
YKL039W,301,301,0.009966777408637873,0.1838247325326037
YMR026C,297,804,0.009950248756218905,0.18351988222989624
YLR347C,306,804,0.009950248756218905,0.18351988222989624
YPL115C,264,808,0.009900990099009901,0.18261136796143143
YGR287C,305,305,0.009836065573770493,0.18141391636824172
YNL116W,306,306,0.00980392156862745,0.18082106043239776
YKR093W,310,310,0.00967741935483871,0.1784878854590765
YMR250W,310,310,0.00967741935483871,0.1784878854590765
YDL080C,312,312,0.009615384615384616,0.17734373234715936
YBR188C,313,313,0.009584664536741214,0.17677713895307898
YLR410W,308,837,0.009557945041816009,0.17628433131760643
YMR273C,314,314,0.009554140127388535,0.1762141544341201
YER131W,315,315,0.009523809523809525,0.17565474442004356
YOL111C,316,844,0.009478672985781991,0.1748222574796642
YOR023C,299,847,0.009445100354191263,0.17420305231739855
YBR217W,318,318,0.009433962264150943,0.17399762418966577
YAR002W,332,864,0.009259259259259259,0.1707754459639312
YGL241W,311,873,0.009163802978235968,0.16901487435605567
YOR264W,313,770,0.00909090909090909,0.16767043785549612
YMR004W,290,782,0.008951406649616368,0.16509748996001536
YKL206C,296,784,0.008928571428571428,0.16467632289379083
YGL231C,311,794,0.008816120906801008,0.16260231378933504
